"jobpostnr","nodeid","word","tag"
13,216,"evaluation","O"
13,217,"specialist","O"
13,218,"to","O"
13,219,"ensure","O"
13,220,"proper","O"
13,221,"monitoring","O"
13,222,"and","O"
13,223,"evaluation","O"
13,224,"of","O"
13,225,"component","O"
13,226,"activities","O"
13,227,"according","O"
13,228,"to","O"
13,229,"an","O"
13,230,"established","O"
13,231,"framework","O"
13,232,"so","O"
13,233,"that","O"
13,234,"the","O"
13,235,"relevant","O"
13,236,"monitoring","O"
13,237,"data","O"
13,238,"is","O"
13,239,"recorded","O"
13,240,"properly","O"
13,241,"in","O"
13,242,"the","O"
13,243,"piu","O"
13,244,"m&e","O"
13,245,"database","O"
13,246,"work","O"
13,247,"closely","O"
13,248,"with","O"
13,249,"the","O"
13,250,"piu","O"
13,251,"director","O"
13,252,"and","O"
13,253,"procurement","B-SKILL"
13,254,"staff","O"
13,255,"on","O"
13,256,"all","O"
13,257,"procurement","B-SKILL"
13,258,"related","O"
13,259,"to","O"
13,260,"the","O"
13,261,"forest","O"
13,262,"component","O"
13,263,"submit","O"
13,264,"inputs","O"
13,265,"on","O"
13,266,"component","O"
13,267,"activities","O"
13,268,"to","O"
13,269,"annual","O"
13,270,"progress","B-SKILL"
13,271,"reports","I-SKILL"
13,272,"participate","O"
13,273,"in","O"
13,274,"an","O"
13,275,"annual","O"
13,276,"performance","O"
13,277,"evaluation","O"
13,278,"conducted","O"
13,279,"by","O"
13,280,"the","O"
13,281,"piu","O"
13,282,"director","O"
13,283,"report","O"
13,284,"to","O"
13,285,"the","O"
13,286,"piu","O"
13,287,"director","O"
13,288,"perform","O"
13,289,"any","O"
13,290,"other","O"
13,291,"activities","O"
13,292,"necessary","O"
13,293,"for","O"
13,294,"the","O"
13,295,"successful","O"
13,296,"implementation","O"
13,297,"of","O"
13,298,"the","O"
13,299,"state","O"
13,300,"forest","B-SKILL"
13,301,"management","I-SKILL"
13,302,"component","O"
13,303,NA,"O"
14,1,"analyse","O"
14,2,"and","O"
14,3,"develop","O"
14,4,"facilities","O"
14,5,"tools","O"
14,6,"for","O"
14,7,"internal","O"
14,8,"and","O"
14,9,"external","O"
14,10,"clients","O"
14,11,"of","O"
14,12,"the","O"
14,13,"organisation","O"
14,14,"give","O"
14,15,"feedback","O"
14,16,"of","O"
14,17,"eventual","O"
14,18,"anomalies","O"
14,19,"gaps","O"
14,20,"in","O"
14,21,"the","O"
14,22,"information","B-SKILL"
14,23,"system","I-SKILL"
14,24,"supervise","I-SKILL"
14,25,"and","O"
14,26,"control","O"
14,27,"tasks","O"
14,28,"and","O"
14,29,"automated","O"
14,30,"operations","B-SKILL"
14,31,"during","O"
14,32,"the","O"
14,33,"process","O"
14,34,"of","O"
14,35,"final","O"
14,36,"production","O"
15,1,"provide","O"
15,2,"and","O"
15,3,"protect","O"
15,4,"all","O"
15,5,"rights","O"
15,6,"and","O"
15,7,"interests","O"
15,8,"in","O"
15,9,"all","O"
15,10,"courts","O"
15,11,"of","O"
15,12,"ra","O"
15,13,"as","O"
15,14,"well","O"
15,15,"as","O"
15,16,"the","O"
15,17,"financial","B-SKILL"
15,18,"system","I-SKILL"
15,19,"mediator","I-SKILL"
15,20,"the","O"
15,21,"judicial","O"
15,22,"acts","B-SKILL"
15,23,"enforcement","I-SKILL"
15,24,"service","I-SKILL"
15,25,"and","O"
15,26,"state","O"
15,27,"and","O"
15,28,"local","O"
15,29,"government","B-SKILL"
15,30,"relations","O"
15,31,"compile","B-SKILL"
15,32,"applications","O"
15,33,"payment","O"
15,34,"orders","O"
15,35,"and","O"
15,36,"other","O"
15,37,"documents","O"
15,38,"necessary","O"
15,39,"for","O"
15,40,"the","O"
15,41,"court","O"
15,42,"cases","O"
15,43,"participate","O"
15,44,"in","O"
15,45,"court","O"
15,46,"sessions","O"
15,47,"and","O"
15,48,"prepare","O"
15,49,"and","O"
15,50,"submit","O"
15,51,"recommendations","O"
15,52,"for","O"
15,53,"effective","O"
15,54,"implementation","O"
15,55,"of","O"
15,56,"court","O"
15,57,"decrees","O"
15,58,"represent","O"
15,59,"company","O"
15,60,"at","O"
15,61,"the","O"
15,62,"notary","O"
15,63,"offices","O"
15,64,"state","O"
15,65,"cadaster","O"
15,66,"units","O"
15,67,"transportation","O"
15,68,"police","O"
15,69,"department","O"
15,70,"and","O"
15,71,"elsewhere","O"
15,72,"while","O"
15,73,"committing","O"
15,74,"pledge","O"
15,75,"registration","B-SKILL"
15,76,"and","O"
15,77,"issuance","O"
15,78,"advice","O"
15,79,"problematic","O"
15,80,"borrowers","O"
15,81,"to","O"
15,82,"regulate","O"
15,83,"relations","O"
15,84,"extrajudicially","O"
15,85,"reply","O"
15,86,"to","O"
15,87,"the","O"
15,88,"letters","O"
15,89,"of","O"
15,90,"state","O"
15,91,"competent","O"
15,92,"authorities","O"
15,93,"the","O"
15,94,"company","O"
15,95,"creditors","O"
15,96,"requests","O"
15,97,"claims","B-SKILL"
15,98,"complaints","O"
15,99,"demands","O"
15,100,"and","O"
15,101,"proposals","O"
15,102,"addressed","O"
15,103,"to","O"
15,104,"the","O"
15,105,"company","O"
15,106,"participate","O"
15,107,"in","O"
15,108,"the","O"
15,109,"development","B-SKILL"
15,110,"process","I-SKILL"
15,111,"of","O"
15,112,"the","O"
15,113,"company","O"
15,114,"s","O"
15,115,"legal","B-SKILL"
15,116,"documents","I-SKILL"
15,117,"study","O"
15,118,"and","O"
15,119,"provide","O"
15,120,"legal","O"
15,121,"opinion","O"
15,122,"about","O"
15,123,"the","O"
15,124,"company","O"
15,125,"s","O"
15,126,"various","O"
15,127,"contracts","O"
15,128,"provide","O"
15,129,"the","O"
15,130,"company","O"
15,131,"employees","O"
15,132,"legal","O"
15,133,"advice","O"
15,134,"on","O"
15,135,"labor","B-SKILL"
15,136,"relations","I-SKILL"
16,1,"develop","O"
16,2,"new","O"
16,3,"and","O"
16,4,"support","O"
16,5,"existing","O"
16,6,"applications","O"
16,7,"by","O"
16,8,"using","O"
16,9,"the","O"
16,10,"tools","O"
16,11,"from","O"
16,12,"microsoft","O"
16,13,"work","O"
16,14,"independently","O"
16,15,"and","O"
16,16,"efficiently","O"
16,17,"to","O"
16,18,"meet","O"
16,19,"deadlines","O"
16,20,"contribute","O"
16,21,"to","O"
16,22,"sprint","B-SKILL"
16,23,"planning","I-SKILL"
16,24,"and","O"
16,25,"design","O"
16,26,"stand","B-SKILL"
16,27,"ups","I-SKILL"
16,28,"reviews","O"
16,29,"and","O"
16,30,"retrospectives","B-SKILL"
16,31,"review","I-SKILL"
16,32,"and","O"
16,33,"provide","O"
16,34,"input","O"
16,35,"on","O"
16,36,"requirements","O"
16,37,"for","O"
16,38,"multiple","O"
16,39,"products","O"
17,1,"bear","O"
17,2,"the","O"
17,3,"responsibility","O"
17,4,"for","O"
17,5,"identifying","O"
17,6,"and","O"
17,7,"scrutinizing","O"
17,8,"all","O"
17,9,"the","O"
17,10,"issues","O"
17,11,"related","O"
17,12,"to","O"
17,13,"program","O"
17,14,"contracts","O"
17,15,"and","O"
17,16,"in","O"
17,17,"coordination","B-SKILL"
17,18,"with","O"
17,19,"donor","O"
17,20,"organizations","O"
17,21,"advise","B-SKILL"
17,22,"his","O"
17,23,"her","O"
17,24,"supervisors","O"
17,25,"on","O"
17,26,"them","O"
17,27,"produce","O"
17,28,"the","O"
17,29,"procurement","B-SKILL"
17,30,"operation","I-SKILL"
17,31,"manual","O"
17,32,"to","O"
17,33,"establish","O"
17,34,"internal","O"
17,35,"procurement","B-SKILL"
17,36,"processes","I-SKILL"
17,37,"tools","I-SKILL"
17,38,"methods","O"
17,39,"and","O"
17,40,"procedures","O"
17,41,"in","O"
17,42,"compliance","O"
17,43,"with","O"
17,44,"the","O"
17,45,"donor","O"
17,46,"organizations","B-SKILL"
17,47,"procurement","I-SKILL"
17,48,"guidelines","O"
17,49,"and","O"
17,50,"the","O"
17,51,"applicable","O"
17,52,"legislation","B-SKILL"
17,53,"assist","O"
17,54,"the","O"
17,55,"procurement","B-SKILL"
17,56,"and","O"
17,57,"contract","B-SKILL"
17,58,"management","I-SKILL"
17,59,"officer","O"
17,60,"in","O"
17,61,"negotiations","B-SKILL"
17,62,"related","O"
17,63,"to","O"
17,64,"contracts","O"
17,65,"with","O"
17,66,"consultants","B-SKILL"
17,67,"contractors","O"
17,68,"and","O"
17,69,"administer","O"
17,70,"the","O"
17,71,"contract","O"
17,72,"signing","O"
17,73,"process","O"
17,74,"update","O"
17,75,"contract","O"
17,76,"awards","O"
17,77,"and","O"
17,78,"subsequent","O"
17,79,"approvals","O"
17,80,"review","O"
17,81,"program","O"
17,82,"progress","B-SKILL"
17,83,"reports","I-SKILL"
17,84,"and","O"
17,85,"reports","O"
17,86,"submitted","O"
17,87,"by","O"
17,88,"consultants","B-SKILL"
17,89,"review","O"
17,90,"payment","O"
17,91,"invoices","O"
17,92,"and","O"
17,93,"supporting","O"
17,94,"documents","O"
17,95,"and","O"
17,96,"reveal","O"
17,97,"in","O"
17,98,"cases","O"
17,99,"of","O"
17,100,"inconsistency","O"
17,101,"items","O"
17,102,"subject","O"
17,103,"to","O"
17,104,"correction","O"
17,105,"prepare","O"
17,106,"if","O"
17,107,"needed","O"
17,108,"variation","O"
17,109,"orders","O"
17,110,"in","O"
17,111,"coordination","B-SKILL"
17,112,"with","O"
17,113,"the","O"
17,114,"respective","O"
17,115,"staff","O"
17,116,"of","O"
17,117,"the","O"
17,118,"consultant","B-SKILL"
17,119,"and","O"
17,120,"the","O"
17,121,"contractor","O"
17,122,"ensure","O"
17,123,"obtaining","O"
17,124,"of","O"
17,125,"the","O"
17,126,"required","O"
17,127,"approvals","O"
17,128,"regarding","O"
17,129,"variation","O"
17,130,"orders","O"
17,131,"carry","O"
17,132,"out","O"
17,133,"other","O"
17,134,"tasks","O"
17,135,"as","O"
17,136,"requested","O"
17,137,"by","O"
17,138,"the","O"
17,139,"chief","O"
17,140,"executive","O"
17,141,"officer","O"
17,142,"and","O"
17,143,"procurement","B-SKILL"
17,144,"and","O"
17,145,"contract","B-SKILL"
17,146,"management","I-SKILL"
17,147,"officer","O"
18,1,"responsible","O"
18,2,"for","O"
18,3,"architecture","O"
18,4,"and","O"
18,5,"design","O"
18,6,"of","O"
18,7,"the","O"
18,8,"mobile","O"
18,9,"client","O"
18,10,"for","O"
18,11,"ios","O"
18,12,"platforms","O"
18,13,"participate","O"
18,14,"in","O"
18,15,"all","O"
18,16,"the","O"
18,17,"cycles","O"
18,18,"of","O"
18,19,"the","O"
18,20,"software","B-SKILL"
18,21,"design","I-SKILL"
18,22,"and","O"
18,23,"development","O"
18,24,"perform","O"
18,25,"unit","O"
18,26,"and","O"
18,27,"automated","B-SKILL"
18,28,"test","I-SKILL"
18,29,"case","I-SKILL"
18,30,"development","O"
18,31,"work","O"
18,32,"in","O"
18,33,"the","O"
18,34,"scrum","B-SKILL"
18,35,"project","O"
18,36,"framework","O"
19,1,"be","O"
19,2,"responsible","O"
19,3,"for","O"
19,4,"strategic","B-SKILL"
19,5,"planning","I-SKILL"
19,6,"be","O"
19,7,"responsible","O"
19,8,"for","O"
19,9,"international","O"
19,10,"report","B-SKILL"
19,11,"management","I-SKILL"
19,12,"make","O"
19,13,"presentations","B-SKILL"
20,1,"establish","I-SKILL"
20,2,"and","O"
20,3,"develop","O"
20,4,"relations","O"
20,5,"with","O"
20,6,"foreign","O"
20,7,"companies","O"
20,8,"collect","O"
20,9,"information","O"
20,10,"about","O"
20,11,"medical","O"
20,12,"kits","O"
20,13,"and","O"
20,14,"accessories","O"
20,15,"and","O"
20,16,"arrange","O"
20,17,"the","O"
20,18,"importation","O"
20,19,"process","O"
20,20,"perform","O"
20,21,"other","O"
20,22,"tasks","O"
20,23,"related","O"
20,24,"to","O"
20,25,"the","O"
20,26,"abovementioned","O"
20,27,"functions","O"
21,1,"organize","O"
21,2,"lan","B-SKILL"
21,3,"and","O"
21,4,"wan","O"
21,5,"maintain","O"
21,6,"lan","B-SKILL"
21,7,"wan","O"
21,8,"and","O"
21,9,"other","O"
21,10,"technical","O"
21,11,"components","O"
21,12,"manage","B-SKILL"
21,13,"servers","O"
21,14,"dns","B-SKILL"
21,15,"mail","O"
21,16,"web","O"
21,17,"proxy","O"
21,18,"and","O"
21,19,"others","O"
21,20,"under","O"
21,21,"unix","B-SKILL"
21,22,"linux","I-SKILL"
21,23,"create","O"
21,24,"update","O"
21,25,"irex","O"
21,26,"websites","O"
21,27,"utilizing","O"
21,28,"web","B-SKILL"
21,29,"programming","I-SKILL"
21,30,"futures","O"
21,31,"php","B-SKILL"
21,32,"perl","I-SKILL"
21,33,"mysql","I-SKILL"
21,34,"etc","O"
21,35,"help","O"
21,36,"assist","O"
21,37,"irex","O"
21,38,"staff","O"
21,39,"with","O"
21,40,"it","O"
21,41,"issues","O"
21,42,"manage","B-SKILL"
21,43,"irex","O"
21,44,"mailing","B-SKILL"
21,45,"lists","I-SKILL"
21,46,"install","I-SKILL"
21,47,"upgrade","O"
21,48,"software","O"
21,49,"and","O"
21,50,"hardware","O"
21,51,"on","O"
21,52,"irex","O"
21,53,"computers","O"
21,54,"and","O"
21,55,"other","O"
21,56,"equipment","O"
21,57,"organize","O"
21,58,"trainings","O"
21,59,"for","O"
21,60,"irex","O"
21,61,"staff","O"
21,62,"with","O"
21,63,"different","O"
21,64,"topics","O"
21,65,"related","O"
21,66,"with","O"
21,67,"it","O"
21,68,"prepare","O"
21,69,"emergency","O"
21,70,"plans","B-SKILL"
21,71,"in","O"
21,72,"case","B-SKILL"
21,73,"of","O"
21,74,"connection","O"
21,75,"power","O"
21,76,"software","O"
21,77,"and","O"
21,78,"hardware","O"
21,79,"failures","O"
21,80,"prepare","O"
21,81,"manuals","O"
21,82,"online","O"
21,83,"materials","O"
21,84,"helps","O"
21,85,"and","O"
21,86,"docs","O"
21,87,"for","O"
21,88,"irex","O"
21,89,"staff","O"
21,90,"about","O"
21,91,"different","O"
21,92,"it","O"
21,93,"issues","O"
21,94,"perform","O"
21,95,"other","O"
21,96,"relevant","O"
21,97,"duties","O"
21,98,"as","O"
21,99,"assigned","O"
22,1,"help","O"
22,2,"the","O"
22,3,"company","O"
22,4,"s","O"
22,5,"vip","O"
22,6,"clients","O"
22,7,"to","O"
22,8,"manage","O"
22,9,"and","O"
22,10,"service","O"
22,11,"their","O"
22,12,"financial","B-SKILL"
22,13,"assets","I-SKILL"
22,14,"throughout","O"
22,15,"the","O"
22,16,"investment","B-SKILL"
22,17,"lifecycle","O"
22,18,"with","O"
22,19,"all","O"
22,20,"of","O"
22,21,"their","O"
22,22,"wealth","O"
22,23,"and","O"
22,24,"investment","B-SKILL"
22,25,"planning","I-SKILL"
22,26,"needs","O"
22,27,"by","O"
22,28,"providing","O"
22,29,"integrated","B-SKILL"
22,30,"products","O"
22,31,"services","O"
22,32,"and","O"
22,33,"solutions","O"
22,34,"help","O"
22,35,"them","O"
22,36,"capitalize","O"
22,37,"on","O"
22,38,"opportunity","O"
22,39,"while","O"
22,40,"managing","B-SKILL"
22,41,"risk","I-SKILL"
22,42,"develop","O"
22,43,"new","O"
22,44,"and","O"
22,45,"manage","B-SKILL"
22,46,"existing","O"
22,47,"high","O"
22,48,"net","O"
22,49,"worth","O"
22,50,"clients","O"
22,51,"accounts","B-SKILL"
22,52,"in","O"
22,53,"order","O"
22,54,"to","O"
22,55,"maximize","O"
22,56,"private","O"
22,57,"bank","B-SKILL"
22,58,"lending","O"
22,59,"deposit","O"
22,60,"and","O"
22,61,"selfdirected","O"
22,62,"brokerage","B-SKILL"
22,63,"business","O"
22,64,"to","O"
22,65,"develop","O"
22,66,"prospect","O"
22,67,"relationships","O"
22,68,"and","O"
22,69,"to","O"
22,70,"enhance","O"
22,71,"client","O"
22,72,"relationships","O"
22,73,"deliver","O"
22,74,"unibanks","O"
22,75,"platform","O"
22,76,"to","O"
22,77,"qualified","O"
22,78,"private","O"
22,79,"clients","O"
22,80,"of","O"
22,81,"the","O"
22,82,"armenian","B-SKILL"
22,83,"market","O"
22,84,"identify","O"
22,85,"new","B-SKILL"
22,86,"business","I-SKILL"
22,87,"opportunities","O"
22,88,"via","O"
22,89,"existing","O"
22,90,"and","O"
22,91,"potential","O"
22,92,"marketing","O"
22,93,"as","O"
22,94,"well","O"
22,95,"as","O"
22,96,"private","O"
22,97,"clients","O"
22,98,"with","O"
22,99,"the","O"
22,100,"objective","O"
22,101,"of","O"
22,102,"providing","O"
22,103,"appropriate","O"
22,104,"solutions","O"
22,105,"bespoke","O"
22,106,"or","O"
22,107,"otherwise","O"
22,108,"to","O"
22,109,"these","O"
22,110,"client","O"
22,111,"needs","O"
22,112,"daily","O"
22,113,"execute","B-SKILL"
22,114,"the","O"
22,115,"client","O"
22,116,"banking","B-SKILL"
22,117,"instructions","O"
22,118,"ensuring","O"
22,119,"that","O"
22,120,"the","O"
22,121,"execution","O"
22,122,"is","O"
22,123,"properly","O"
22,124,"done","O"
22,125,"according","O"
22,126,"to","O"
22,127,"legal","O"
22,128,"and","O"
22,129,"compliance","B-SKILL"
22,130,"requirements","I-SKILL"
22,131,"review","O"
22,132,"and","O"
22,133,"verify","O"
22,134,"new","O"
22,135,"accounts","B-SKILL"
22,136,"documentation","O"
22,137,"and","O"
22,138,"follow","O"
22,139,"up","O"
22,140,"the","O"
22,141,"existing","O"
22,142,"client","O"
22,143,"documentation","O"
22,144,"ensuring","O"
22,145,"that","O"
22,146,"they","O"
22,147,"are","O"
22,148,"uptodate","O"
22,149,"and","O"
22,150,"accurate","O"
22,151,"prepare","O"
22,152,"the","O"
22,153,"vip","O"
22,154,"client","O"
22,155,"profile","O"
22,156,"and","O"
22,157,"related","O"
22,158,"documentation","O"
23,1,"be","O"
23,2,"responsible","O"
23,3,"for","O"
23,4,"iec","O"
23,5,"activities","O"
23,6,"within","O"
23,7,"msf","O"
23,8,"cabinets","O"
23,9,"in","O"
23,10,"gyumri","O"
23,11,"be","O"
23,12,"responsible","O"
23,13,"for","O"
23,14,"the","O"
23,15,"expansion","O"
23,16,"of","O"
23,17,"iec","O"
23,18,"activities","O"
23,19,"where","O"
23,20,"msf","O"
23,21,"cabinets","O"
23,22,"are","O"
23,23,"opened","O"
23,24,"create","O"
23,25,"different","O"
23,26,"kinds","O"
23,27,"of","O"
23,28,"printed","O"
23,29,"educational","B-SKILL"
23,30,"material","I-SKILL"
23,31,"for","O"
23,32,"different","O"
23,33,"hrbgs","O"
23,34,"as","O"
23,35,"well","O"
23,36,"as","O"
23,37,"for","O"
23,38,"general","O"
23,39,"population","O"
23,40,"on","O"
23,41,"stis","O"
23,42,"hivaids","O"
23,43,"in","O"
23,44,"cooperation","B-SKILL"
23,45,"with","O"
23,46,"the","O"
23,47,"project","O"
23,48,"doctor","O"
23,49,"outreach","O"
23,50,"workers","O"
23,51,"and","O"
23,52,"local","O"
23,53,"counterpart","O"
23,54,"and","O"
23,55,"involving","O"
23,56,"external","O"
23,57,"contractordesigner","O"
23,58,"create","O"
23,59,"different","O"
23,60,"kinds","O"
23,61,"of","O"
23,62,"audio","O"
23,63,"and","O"
23,64,"video","O"
23,65,"educational","B-SKILL"
23,66,"material","I-SKILL"
23,67,"for","O"
23,68,"different","O"
23,69,"hrbgs","O"
23,70,"as","O"
23,71,"well","O"
23,72,"as","O"
23,73,"for","O"
23,74,"general","O"
23,75,"population","O"
23,76,"on","O"
23,77,"stis","O"
23,78,"hivaids","O"
23,79,"in","O"
23,80,"cooperation","B-SKILL"
23,81,"with","O"
23,82,"the","O"
23,83,"project","O"
23,84,"doctor","O"
23,85,"outreach","O"
23,86,"workers","O"
23,87,"and","O"
23,88,"local","O"
23,89,"counterpart","O"
23,90,"and","O"
23,91,"involving","O"
23,92,"external","O"
23,93,"contractordesigner","O"
23,94,"plan","B-SKILL"
23,95,"and","O"
23,96,"organize","O"
23,97,"condom","O"
23,98,"distribution","O"
23,99,"and","O"
23,100,"follow","O"
23,101,"up","O"
23,102,"their","O"
23,103,"consumption","O"
23,104,"plan","B-SKILL"
23,105,"supervise","I-SKILL"
23,106,"monitor","O"
23,107,"and","O"
23,108,"support","O"
23,109,"in","O"
23,110,"and","O"
23,111,"outdoor","O"
23,112,"work","O"
23,113,"of","O"
23,114,"the","O"
23,115,"outreach","O"
23,116,"workers","O"
23,117,"with","O"
23,118,"the","O"
23,119,"representatives","O"
23,120,"of","O"
23,121,"the","O"
23,122,"hrbgs","O"
23,123,"plan","B-SKILL"
23,124,"supervise","I-SKILL"
23,125,"monitor","O"
23,126,"and","O"
23,127,"support","O"
23,128,"indoor","O"
23,129,"work","O"
23,130,"with","O"
23,131,"representatives","O"
23,132,"of","O"
23,133,"the","O"
23,134,"general","O"
23,135,"population","O"
23,136,"supervise","B-SKILL"
23,137,"and","O"
23,138,"support","O"
23,139,"implementation","O"
23,140,"of","O"
23,141,"pre","O"
23,142,"and","O"
23,143,"posttest","O"
23,144,"counseling","O"
23,145,"in","O"
23,146,"accordance","O"
23,147,"to","O"
23,148,"msf","O"
23,149,"ocba","O"
23,150,"standards","O"
23,151,"through","O"
23,152,"vct","O"
23,153,"counselors","O"
23,154,"plan","B-SKILL"
23,155,"organize","O"
23,156,"and","O"
23,157,"supervise","B-SKILL"
23,158,"work","O"
23,159,"of","O"
23,160,"the","O"
23,161,"dropin","O"
23,162,"centerpublic","O"
23,163,"library","B-SKILL"
23,164,"plan","I-SKILL"
23,165,"organize","O"
23,166,"and","O"
23,167,"supervise","B-SKILL"
23,168,"public","O"
23,169,"events","O"
23,170,"together","O"
23,171,"with","O"
23,172,"the","O"
23,173,"project","O"
23,174,"doctor","O"
23,175,"and","O"
23,176,"field","O"
23,177,"coordinator","O"
23,178,"plan","B-SKILL"
23,179,"organize","O"
23,180,"and","O"
23,181,"supervise","B-SKILL"
23,182,"workshops","O"
23,183,"for","O"
23,184,"hrbgs","O"
23,185,"indoor","O"
23,186,"and","O"
23,187,"outdoor","O"
23,188,"plan","B-SKILL"
23,189,"organize","O"
23,190,"and","O"
23,191,"supervise","B-SKILL"
23,192,"informative","O"
23,193,"sessions","O"
23,194,"for","O"
23,195,"local","O"
23,196,"authorities","O"
23,197,"plan","B-SKILL"
23,198,"organize","O"
23,199,"and","O"
23,200,"supervise","B-SKILL"
23,201,"training","O"
23,202,"for","O"
23,203,"outreach","O"
23,204,"workers","O"
23,205,"and","O"
23,206,"vct","O"
23,207,"counselors","O"
23,208,"participate","O"
23,209,"in","O"
23,210,"organizing","O"
23,211,"the","O"
23,212,"training","O"
23,213,"for","O"
23,214,"medical","O"
23,215,"staff","O"
23,216,"in","O"
23,217,"cooperation","B-SKILL"
23,218,"with","O"
23,219,"the","O"
23,220,"project","O"
23,221,"doctor","O"
23,222,"maintain","O"
23,223,"the","O"
23,224,"training","O"
23,225,"institutional","O"
23,226,"memory","O"
23,227,"participate","O"
23,228,"and","O"
23,229,"follow","O"
23,230,"up","O"
23,231,"the","O"
23,232,"update","O"
23,233,"of","O"
23,234,"the","O"
23,235,"project","O"
23,236,"library","B-SKILL"
23,237,"follow","O"
23,238,"up","O"
23,239,"and","O"
23,240,"inform","O"
23,241,"the","O"
23,242,"pct","O"
23,243,"about","O"
23,244,"updates","O"
23,245,"in","O"
23,246,"armenian","B-SKILL"
23,247,"legislation","I-SKILL"
23,248,"on","O"
23,249,"hrbgs","O"
23,250,"and","O"
23,251,"other","O"
23,252,"related","O"
23,253,"subjects","O"
23,254,"national","O"
23,255,"strategies","O"
23,256,"of","O"
23,257,"aids","O"
23,258,"center","O"
23,259,"for","O"
23,260,"hrbgs","O"
23,261,"follow","O"
23,262,"up","O"
23,263,"and","O"
23,264,"update","O"
23,265,"referral","O"
23,266,"network","O"
23,267,"and","O"
23,268,"have","O"
23,269,"coordination","B-SKILL"
23,270,"meetings","O"
23,271,"with","O"
23,272,"other","O"
23,273,"ngos","O"
23,274,"including","O"
23,275,"aids","O"
23,276,"center","O"
23,277,"to","O"
23,278,"other","O"
23,279,"gos","O"
23,280,"and","O"
23,281,"ngos","O"
23,282,"including","O"
23,283,"ngo","O"
23,284,"network","O"
23,285,"on","O"
23,286,"sexual","O"
23,287,"violence","O"
23,288,"in","O"
23,289,"cooperation","B-SKILL"
23,290,"with","O"
23,291,"the","O"
23,292,"project","O"
23,293,"doctor","O"
23,294,"plan","B-SKILL"
23,295,"and","O"
23,296,"organize","O"
23,297,"focus","B-SKILL"
23,298,"group","I-SKILL"
23,299,"discussions","O"
23,300,"andor","O"
23,301,"behavioral","O"
23,302,"studies","O"
